UMi,62.63,65.88,3,1Alp UMi
Vir,177.95,-1.93,1,67Alp Vir
Vir,176.33,8.76,3,79Zet Vir
Vir,177.7,3.26,5,74    Vir
Vir,179.34,-0.29,6,76    Vir
Vir,180.83,1.82,4.3,82    Vir
Vir,178.91,-3.21,5,68    Vir
Vir,183.13,-1.26,5,86    Vir
Vir,181.27,9.74,5,90    Vir
Vir,187.79,7.55,4,99Iot Vir
Vir,188.59,2.98,4,98Kap Vir
Vir,189.56,11.93,4,105Phi Vir
Vir,191.05,0.63,4,100Lam Vir
Vir,194.08,9.97,4,107Mu  Vir
Vir,166.28,-3.39,5,26Chi Vir
Vir,170.3,-3.35,5,40Psi Vir
Vir,173.83,-3.17,5,49    Vir
Vir,176.79,-7.71,6,53    Vir
Vir,179.43,-8.47,5,61    Vir
Vir,186.1,-6.21,6,89    Vir
,,,,
Lib,199.2,0.56,2,9Alp2Lib
Lib,198.27,2.22,5,7Mu  Lib
Lib,203.48,8.71,2,27Bet Lib
Lib,199.37,8.44,5,19Del Lib
Lib,205.1,-1.64,4,24Iot1Lib
Lib,202.86,1.4,4,21Nu  Lib
Lib,209.18,4.58,4,38Gam Lib
Lib,213.91,3.61,4.3,46The Lib
Lib,207.56,9.18,5,37    Lib
Lib,214.47,6.31,4.3,48    Lib
Lib,215.4,9.47,4.3,Xi  Sco
Lib,214.56,0.31,6,45Lam Lib
Lib,211.84,0.25,5,43Kap Lib
Lib,211.27,-1.28,4,
Lib,204.82,-7.42,3,20Sig Lib
Lib,212.72,-8.29,4,39Ups Lib
Lib,213.46,-9.79,4,40Tau Lib
,,,,
Sco,217.27,1.24,3,8Bet1Sco
Sco,216.66,-1.74,3,7Del Sco
Sco,217.04,-5.24,3,6Pi  Sco
Sco,217.25,-8.36,3,5Rho Sco
Sco,218.72,1.88,4,14Nu  Sco
Sco,217.75,0.46,4,9Ome1Sco
Sco,221.89,-3.8,3,20Sig Sco
Sco,223.85,-4.33,2,21Alp Sco
Sco,225.55,-5.87,3,23Tau Sco
Sco,220.34,-6.44,5,13    Sco
Sco,221.78,-6.84,5,
Sco,229.73,-11.33,3,26Eps Sco
Sco,230.26,-15.17,3,Mu 1Sco
Sco,231.22,-19.42,4,Zet1Sco
Sco,231.39,-19.28,4,Zet2Sco
Sco,234.81,-19.79,3,Eta Sco
Sco,239.68,-19.4,3,The Sco
Sco,241.61,-16.46,3,Iot1Sco
Sco,240.56,-15.38,3,Kap Sco
Sco,238.68,-13.53,3,35Lam Sco
Sco,238.1,-13.75,4,34Ups Sco
Sco,242.79,-9.5,8,
Sco,236.95,-6.31,5,45    Oph
Sco,241.33,-4.17,5,3    Sgr
,,,,
Sgr,245.37,-6.65,3,10Gam2Sgr
Sgr,248.64,-6.21,3,19Del Sgr
Sgr,249.18,-10.74,3,20Eps Sgr
Sgr,250.43,-1.8,3,22Lam Sgr
Sgr,247.29,2.59,4,13Mu  Sgr
Sgr,256.46,-3.18,3,34Sig Sgr
Sgr,254.23,-3.71,4,27Phi Sgr
Sgr,256.55,0.35,8,32Nu 1Sgr
Sgr,257.52,1.91,4,37Xi 2Sgr
Sgr,259.04,1.13,4,39Omi Sgr
Sgr,260.34,1.69,4,41Pi  Sgr
Sgr,262.44,3.5,5,43    Sgr
Sgr,263.55,4.44,4,44Rho1Sgr
Sgr,263.82,6.33,4,46Ups Sgr
Sgr,268.72,5.38,6,55    Sgr
Sgr,272.53,5.35,5,61    Sgr
Sgr,270.5,2.11,6,57    Sgr
Sgr,263.39,-2.23,5,47Chi1Sgr
Sgr,265.89,-3.01,4,52    Sgr
Sgr,261.1,-2.67,5,42Psi Sgr
Sgr,258.95,-4.73,3.7,40Tau Sgr
Sgr,257.72,-6.94,3,38Zet Sgr
Sgr,259.83,-21.9,2,Bet1Sgr
Sgr,260.69,-18.08,2.3,Alp Sgr
Sgr,247.78,-13.05,3,Eta Sgr
Sgr,268.92,-14.15,3,The1Sgr
Sgr,266.58,-20.46,3,Iot Sgr
Sgr,269.81,-5.22,5,58Ome Sgr
Sgr,270.61,-5.25,5,60    Sgr
Sgr,269.99,-6.09,5,59    Sgr
Sgr,271.12,-6.89,5,62    Sgr
,,,,
Cap,277.93,7.14,3,6Alp2Cap
Cap,278.53,6.79,6,8Nu  Cap
Cap,278.11,4.79,3,9Bet Cap
Cap,276.52,7.49,6,2Xi 2Cap
Cap,279.3,0.64,6,12Omi Cap
Cap,278.79,1.11,6,10Pi  Cap
Cap,279.26,1.4,6,11Rho Cap
Cap,276.76,0.67,5,7Sig Cap
Cap,282.39,3.55,6,14Tau Cap
Cap,281.76,0.42,5,15Ups Cap
Cap,282.02,-8.77,4,18Ome Cap
Cap,281.27,-6.76,4,16Psi Cap
Cap,285.92,-7.9,4,24    Cap
Cap,290.99,-6.83,4,34Zet Cap
Cap,291.58,-6.38,5,36    Cap
Cap,289.09,-4.35,5,28Phi Cap
Cap,287.35,-4.35,5,25Chi Cap
Cap,286.83,-2.81,5,22Eta Cap
Cap,287.89,-0.37,4,23The Cap
Cap,291.74,-1.2,4,32Iot Cap
Cap,294.26,-4.82,4,39Eps Cap
Cap,295.64,-4.66,4,43Kap Cap
Cap,295.78,-2.36,3,40Gam Cap
Cap,297.54,-2.27,3,49Del Cap
Cap,297.17,0.08,4,42    Cap
Cap,299.76,-0.5,5,51Mu  Cap
Cap,299.09,2.08,5,48Lam Cap
Cap,299.5,4.35,5,46    Cap
,,,,
Aqr,302.12,15.5,5,25    Aqr
Aqr,307.47,10.78,3,34Alp Aqr
Aqr,306.21,9.29,5,31Omi Aqr
Aqr,297.5,8.77,3,22Bet Aqr
Aqr,298.17,6.13,5,23Xi  Aqr
Aqr,290.45,4.95,3,13Nu  Aqr
Aqr,287.15,8.44,4,6Mu  Aqr
Aqr,285.82,8.28,3,2Eps Aqr
Aqr,310.76,8.35,3,48Gam Aqr
Aqr,312.71,10.56,3,52Pi  Aqr
Aqr,312.91,8.97,3,55Zet2Aqr
Aqr,314.49,8.27,3,62Eta Aqr
Aqr,307.3,2.85,4,43The Aqr
Aqr,308.11,2.48,5,46Rho Aqr
Aqr,309.47,-1.11,4,57Sig Aqr
Aqr,302.78,-1.92,4,33Iot Aqr
Aqr,304.55,-0.16,6,38    Aqr
Aqr,312.95,-8.1,3,76Del Aqr
Aqr,312.67,-5.56,4,71Tau2Aqr
Aqr,306.16,-6.31,5,53    Aqr
Aqr,309.94,-10.86,5,68    Aqr
Aqr,309.3,-9.85,5,66    Aqr
Aqr,313.57,4.24,4,63Kap Aqr
Aqr,315.64,-0.32,4,73Lam Aqr
Aqr,318.42,-1.61,4,83    Aqr
Aqr,321.23,-0.9,4,90Phi Aqr
Aqr,321.14,-2.79,4,92Chi Aqr
Aqr,320.2,-3.86,4,91Psi1Aqr
Aqr,320.84,-4.71,4,95Psi3Aqr
Aqr,319.24,-8.19,5,94    Aqr
Aqr,323.69,-10.96,5,102Ome1Aqr
Aqr,324.19,-11.53,5,105Ome2Aqr
Aqr,322.62,-14.47,5,104    Aqr
Aqr,322.97,-15.12,5,106    Aqr
Aqr,324.29,-16.4,5,108    Aqr
Aqr,317.56,-14.7,4,98    Aqr
Aqr,319.41,-16.46,4,101    Aqr
Aqr,317.96,-15.49,4,99    Aqr
Aqr,312.32,-16.49,4,86    Aqr
Aqr,313.59,-15.62,4,89    Aqr
Aqr,314.01,-14.41,4,88    Aqr
Aqr,307.73,-20.88,1,24Alp PsA
Aqr,327.77,-16.2,3.7,2    Cet
Aqr,330.39,-15.16,3.7,6    Cet
Aqr,329.57,-18.72,3.7,7    Cet
,,,,
Psc,322.7,9.11,4,4Bet Psc
Psc,325.2,7.44,4,6Gam Psc
Psc,327.12,8.94,4,7    Psc
Psc,329.38,9.05,4,10The Psc
Psc,331.67,7.45,4,17Iot Psc
Psc,326.98,4.52,4,8Kap Psc
Psc,330.78,3.48,4,18Lam Psc
Psc,336.65,6.43,4,28Ome Psc
Psc,342.08,5.43,6,41    Psc
Psc,344.25,3.14,6,51    Psc
Psc,348.21,2.15,4,63Del Psc
Psc,351.64,0.99,4,71Eps Psc
Psc,353.9,-0.25,4,86Zet Psc
Psc,352.14,-1.54,6,80    Psc
Psc,353.41,-4.35,6,89    Psc
Psc,357.07,-3.08,4,98Mu  Psc
Psc,359.58,-4.81,4,106Nu  Psc
Psc,1.56,-8.04,4,111Xi  Psc
Psc,3.41,-9.17,3,113Alp Psc
Psc,1.78,-1.74,4,110Omi Psc
Psc,1.04,1.76,5,102Pi  Psc
Psc,0.91,5.27,3,99Eta Psc
Psc,1.21,9.27,4,93Rho Psc
Psc,2.96,21.89,5,82    Psc
Psc,2.45,20.65,5,83Tau Psc
Psc,359.07,20.86,6,68    Psc
Psc,357.89,19.4,6,67    Psc
Psc,356.76,20.45,6,65    Psc
Psc,357.55,13.28,4,74Psi1Psc
Psc,357.75,12.44,4,79Psi2Psc
Psc,358.64,12.35,4,84Chi Psc
Psc,2.93,17.36,4,90Ups Psc
Psc,0.6,15.4,4,85Phi Psc
Psc,357.75,11.21,4,81Psi3Psc
Psc,332.39,-3.1,4,27    Psc
Psc,333.28,-2.95,4,29    Psc
Psc,332.09,-5.68,4,30    Psc
Psc,332.99,-5.81,4,33    Psc
,,,,
Cet,19.15,-7.95,4,91Lam Cet
Cet,18.38,-12.72,3,92Alp Cet
Cet,13.57,-12.11,3,86Gam Cet
Cet,11.6,-14.61,3,82Del Cet
Cet,12.46,-9.33,4,78Nu  Cet
Cet,11.51,-5.99,4,73Xi 2Cet
Cet,8.12,-4.4,4,65Xi 1Cet
Cet,3.71,-25.36,4,72Rho Cet
Cet,4.15,-28.6,4,76Sig Cet
Cet,7.28,-25.99,4,83Eps Cet
Cet,7.73,-28.38,3,89Pi  Cet
Cet,352.5,-25.65,3,52Tau Cet
Cet,353.3,-31.08,4,59Ups Cet
Cet,355.94,-20.4,3,55Zet Cet
Cet,350.32,-15.76,3,45The Cet
Cet,345.7,-16.06,3,31Eta Cet
Cet,341.43,-14.7,5,19Phi2Cet
Cet,339.85,-17.29,5,
Cet,339.94,-14.09,4.7,17Phi1Cet
Cet,339.29,-15.29,4.7,
Cet,334.97,-10.01,3.3,8Iot Cet
Cet,336.45,-20.76,3,16Bet Cet
,,,,
Ori,57.78,-13.61,8,39Lam Ori
Ori,62.82,-16.28,1.3,58Alp Ori
Ori,55.02,-17.05,2,24Gam Ori
Ori,56.46,-17.53,4.3,32    Ori
Ori,64.68,-14.02,4,61Mu  Ori
Ori,68,-11.08,6,73    Ori
Ori,67.02,-9.44,4,70Xi  Ori
Ori,65.93,-8.89,4,67Nu  Ori
Ori,67.82,-7.49,6,72    Ori
Ori,67,-7.52,6,69    Ori
Ori,62.85,-3.35,5,54Chi1Ori
Ori,65,-3.54,5,62Chi2Ori
Ori,58.58,-19.46,4,47Ome Ori
Ori,57.28,-19.76,6,38    Ori
Ori,56.43,-20.2,6,33    Ori
Ori,55.25,-20.33,5,30Psi2Ori
Ori,51.87,-7.54,4,15    Ori
Ori,50.6,-7.61,4,11    Ori
Ori,48.46,-9.28,4,9Omi2Ori
Ori,47.65,-12.54,4,7Pi 1Ori
Ori,46.43,-13.7,4,2Pi 2Ori
Ori,45.74,-15.6,3,1Pi 3Ori
Ori,46.16,-17.01,3,3Pi 4Ori
Ori,46.55,-20.24,3,8Pi 5Ori
Ori,47.6,-21.08,3,10Pi 6Ori
Ori,56.43,-23.78,2,34Del Ori
Ori,57.53,-24.75,2,46Eps Ori
Ori,58.75,-25.54,2,50Zet Ori
Ori,54.22,-25.78,3,28Eta Ori
Ori,57.11,-28.37,4,42    Ori
Ori,57.05,-28.92,3.3,43The2Ori
Ori,57.06,-29.44,3,44Iot Ori
Ori,57.99,-30.76,4,49    Ori
Ori,55.97,-30.79,4,36Ups Ori
Ori,50.88,-31.36,1,19Bet Ori
Ori,51.91,-30.07,3.7,20Tau Ori
Ori,53.64,-31.14,4,29    Ori
Ori,60.47,-33.32,2.7,53Kap Ori
,,,,
Eri,49.26,-31.78,3.7,69Lam Eri
Eri,49.38,-28.07,4,67Bet Eri
Eri,47.25,-30,4,65Psi Eri
Eri,45.1,-28.04,4,61Ome Eri
Eri,43.37,-25.59,4,57Mu  Eri
Eri,40.85,-25.35,4,48Nu  Eri
Eri,37.37,-25.18,5,42Xi  Eri
Eri,35.9,-27.14,4,40Omi2Eri
Eri,33.43,-27.71,4,38Omi1Eri
Eri,27.84,-33.34,3,34Gam Eri
Eri,24.91,-31.33,4,26Pi  Eri
Eri,24.8,-29.25,3,23Del Eri
Eri,22.71,-28.05,3,18Eps Eri
Eri,17.82,-26.12,3,13Zet Eri
Eri,14.77,-24.03,4,9Rho2Eri
Eri,15.18,-24.07,3,10Rho3Eri
Eri,11.56,-24.94,4,
Eri,5.86,-32.84,4,1Tau1Eri
Eri,6.6,-35.65,4,2Tau2Eri
Eri,8.56,-39.05,4,11Tau3Eri
Eri,14,-38.67,4,16Tau4Eri
Eri,18.12,-39.59,4,19Tau5Eri
Eri,21.51,-41.83,4,27Tau6Eri
Eri,21.24,-42.74,5,28Tau7Eri
Eri,22.77,-43.83,4,33Tau8Eri
Eri,24.9,-43.67,4,36Tau9Eri
Eri,33.57,-51.03,4,50Ups1Eri
Eri,33.85,-52.03,4,52Ups2Eri
Eri,28.29,-54.76,4,43    Eri
Eri,26.33,-54.15,4,41Ups4Eri
Eri,17.82,-53.41,4,
Eri,15.64,-54.46,4,
Eri,12.82,-54.98,4,
Eri,357.08,-53.86,1,The1Eri
,,,,
Lep,49.78,-34.94,5,3Iot Lep
Lep,49.95,-36.05,5,4Kap Lep
Lep,52.05,-35.59,5,7Nu  Lep
Lep,51.83,-36.43,5,6Lam Lep
Lep,49.4,-39.28,3.7,5Mu  Lep
Lep,46.06,-45.16,3.7,2Eps Lep
Lep,55.43,-41.3,3,11Alp Lep
Lep,53.72,-44.11,3,9Bet Lep
Lep,61.08,-44.21,3.7,15Del Lep
Lep,59.14,-45.88,3.7,13Gam Lep
Lep,60.07,-38.46,3.7,14Zet Lep
Lep,63.01,-37.92,3.7,16Eta Lep
,,,,
Cma,78.5,-39.19,1,9Alp CMa
Cma,80.4,-34.94,4,14The CMa
Cma,81.18,-36.89,5,18Mu  CMa
Cma,83.76,-38.22,4,23Gam CMa
Cma,81.67,-39.88,4,20Iot CMa
Cma,82.01,-42.97,5,19Pi  CMa
Cma,76.14,-41.52,5,8Nu 3CMa
Cma,75.82,-42.53,5,7Nu 2CMa
Cma,71.3,-41.5,3,2Bet CMa
Cma,74.79,-46.81,5,4Xi 1CMa
Cma,75.79,-46.3,5,5Xi 2CMa
Cma,85.18,-46.36,4,24Omi2CMa
Cma,82.33,-47.01,5,16Omi1CMa
Cma,87.59,-48.68,3.3,25Del CMa
Cma,84.96,-51.59,3,21Eps CMa
Cma,82.77,-55.38,4,13Kap CMa
Cma,71.5,-53.62,3,1Zet CMa
Cma,93.77,-50.82,3.3,31Eta CMa
Cma,81.74,-26.96,4,19    Mon
Cma,67.17,-60.92,4,The Col
Cma,70.62,-58.78,4,Kap Col
Cma,72.58,-56.93,4,Del Col
Cma,74.75,-56.01,4,Lam CMa
Cma,58.8,-55.92,4,Mu  Col
Cma,61.43,-57.49,4,Lam Col
Cma,63.11,-58.97,4,Gam Col
Cma,60.41,-59.63,2,Bet Col
Cma,56.2,-57.61,2,Alp Col
Cma,52.68,-58.85,4,Eps Col
,,,,
Cmi,86.32,-13.69,4,3Bet CMi
Cmi,90.18,-15.65,1,10Alp CMi
,,,,
Arg,101.88,-42.77,5,11    Pup
Arg,105.69,-43.46,3,15Rho Pup
Arg,100.27,-45.14,4,7Xi  Pup
Arg,100.31,-46.25,4,Omi Pup
Arg,97,-46.25,4,
Arg,97.71,-47.63,3,
Arg,97.21,-49.31,4,
Arg,100.14,-49.41,4,3    Pup
Arg,99.84,-48.91,4,1    Pup
Arg,105.21,-49.86,4,
Arg,94.7,-53.67,4,
Arg,94.6,-58.74,3,Pi  Pup
Arg,100.78,-55.57,5,
Arg,103.42,-58.62,5,
Arg,105.24,-57.92,4,
Arg,108.39,-58.25,4,
Arg,112.97,-58.51,2,Zet Pup
Arg,109.48,-59.87,5,
Arg,113.69,-59.78,5,
Arg,115.24,-57.56,5,
Arg,116.61,-57.99,5,
Arg,127.32,-53.26,3.7,
Arg,128.15,-57.47,3.7,
Arg,126.42,-58.37,3.7,
Arg,131.99,-60.23,3.7,
Arg,131.04,-61.24,3.7,
Arg,121.13,-51.28,3,Bet Pyx
Arg,120.83,-49.06,3,Alp Pyx
Arg,119.85,-43.44,4,Gam Pyx
Arg,121.05,-42.95,4,Del Pyx
Arg,135.64,-55.95,2,Lam Vel
Arg,139.24,-51.21,2.3,Psi Vel
Arg,103.24,-64.05,4,Sig Pup
Arg,113.57,-65.39,6,
Arg,121.88,-64.6,2,Gam2Vel
Arg,125.47,-70.44,2,Chi Car
Arg,139.41,-66.34,3,
Arg,143.48,-67.21,3,Del Vel
Arg,148.02,-68.5,2,
Arg,153.49,-63.72,3,Kap Vel
Arg,158.84,-64.21,3,
Arg,63.67,-66.49,3.7,Eta Col
Arg,81.4,-66.31,2.7,Nu  Pup
Arg,79.28,-76.08,1,Alp Car
Arg,92.1,-73.04,2.7,Tau Pup
,,,,
Hya,105.34,-14.77,4,5Sig Hya
Hya,104.46,-12.57,4,4Del Hya
Hya,106.57,-11.23,4,11Eps Hya
Hya,106.44,-14.43,4,7Eta Hya
Hya,108.74,-11.14,4,16Zet Hya
Hya,111.52,-11.19,5,18Ome Hya
Hya,114.31,-13.07,4,22The Hya
Hya,119.88,-15.1,4,32Tau2Hya
Hya,121.74,-14.38,4,35Iot Hya
Hya,119.68,-16.85,4,31Tau1Hya
Hya,120.66,-19.99,6,
Hya,121.46,-22.53,2,30Alp Hya
Hya,126.88,-26.7,4,38Kap Hya
Hya,129.87,-26.17,4,39Ups1Hya
Hya,132.53,-23.27,4,40Ups2Hya
Hya,139.28,-24.67,3,42Mu  Hya
Hya,142.29,-23.54,4,Phi3Hya
Hya,144.54,-21.95,3,Nu  Hya
Hya,152.73,-25.6,3.7,11Bet Crt
Hya,153.65,-30.23,4,Chi1Hya
Hya,162.32,-31.49,4,Xi  Hya
Hya,165.44,-33.38,4,Omi Hya
Hya,167.71,-31.4,3,Bet Hya
Hya,181.11,-13.62,3.7,46Gam Hya
Hya,192.7,-12.83,3.7,49Pi  Hya
Hya,104.03,-22.62,3,
Hya,133.58,-17.45,3,22Eps Sex
,,,,
Crt,148.14,-22.7,4,7Alp Crt
Crt,153.45,-19.65,4,15Gam Crt
Crt,150.95,-17.65,4,12Del Crt
Crt,158.21,-18.27,3.7,27Zet Crt
Crt,150.41,-13.49,4,14Eps Crt
Crt,160.27,-16.05,4.3,30Eta Crt
Crt,152.75,-11.3,4,21The Crt
,,,,
Crv,166.36,-21.7,3,1Alp Crv
Crv,165.87,-19.61,3,2Eps Crv
Crv,168.01,-18.2,5,5Zet Crv
Crv,164.95,-14.43,3,4Gam Crv
Crv,167.66,-12.03,3,7Del Crv
Crv,168.14,-11.51,4,8Eta Crv
Crv,171.51,-17.94,3,9Bet Crv
,,,,
Cen,192.19,-21.42,4.7,2    Cen
Cen,191.95,-18.81,4.7,4    Cen
Cen,191.04,-20.29,3.7,1    Cen
Cen,192.09,-19.9,4.7,3    Cen
Cen,187.47,-25.76,3,Iot Cen
Cen,196.63,-21.56,3,5The Cen
Cen,190.67,-27.46,4,
Cen,199.87,-22.31,4,Psi Cen
Cen,200.97,-23.66,4,
Cen,203.52,-18.11,4,
Cen,204.08,-20.78,4,
Cen,195.34,-28.09,3.7,Nu  Cen
Cen,195.73,-28.8,3.7,Mu  Cen
Cen,197.22,-27.82,3.7,Phi Cen
Cen,198.32,-26.4,3.7,Chi Cen
Cen,204.42,-25.3,3,Eta Cen
Cen,208.94,-23.81,4,Kap Cen
Cen,199.16,-32.73,2.7,Zet Cen
Cen,199.46,-30.78,5,Ups2Cen
Cen,198.54,-30.26,5,Ups1Cen
Cen,193.44,-34.21,5,
Cen,190.8,-37.54,5,
Cen,186.68,-39.98,3,Gam Cen
Cen,185.69,-39.94,4,Tau Cen
Cen,185.01,-42.24,5,Sig Cen
Cen,181.8,-44.38,3,Del Cen
Cen,183.71,-45.44,4,Rho Cen
Cen,199.74,-37.12,4,
Cen,199.78,-39.4,2,Eps Cen
Cen,200.78,-40.22,3,
Cen,190.9,-47.58,2,Gam Cru
Cen,195.96,-48.45,2,Bet Cru
Cen,190,-50.26,4,Del Cru
Cen,196.2,-52.69,2,Alp1Cru
Cen,216.16,-41.81,1,Alp1Cen
Cen,208.03,-43.92,2,Bet Cen
Cen,194.9,-45.89,4,Mu 1Cru
,,,,
Lup,209.18,-24.82,3,Bet Lup
Lup,207.68,-29.81,3,Alp Lup
Lup,212.79,-21.2,4,Del Lup
Lup,215.63,-21.01,4,Gam Lup
Lup,214.27,-25.02,4,Eps Lup
Lup,211.86,-26.29,5,Lam Lup
Lup,211.79,-28.18,5,Pi  Lup
Lup,214.53,-28.26,5,Mu  Lup
Lup,213.67,-29.4,5,Kap1Lup
Lup,214.97,-32.56,5,Zet Lup
Lup,207.8,-31.95,5,Rho Lup
Lup,202.97,-30,4,Iot Lup
Lup,203.92,-28.93,3.7,Tau2Lup
Lup,219.89,-17.2,4,Eta Lup
Lup,220.86,-15.38,3.7,The Lup
Lup,216.95,-12.95,4,5Chi Lup
Lup,218.24,-13,4,Xi 1Lup
Lup,208.81,-12.8,3.7,1    Lup
Lup,209.11,-11.3,3.7,2    Lup
,,,,
Ara,239.55,-22.9,5,1Sig Ara
Ara,245.27,-26.41,4,The Ara
Ara,239.04,-26.28,3.7,Alp Ara
Ara,233.69,-30.03,5,Eps1Ara
Ara,238.39,-32.86,3.7,Gam Ara
Ara,238.31,-32.01,4,Bet Ara
Ara,233.94,-32.83,4,Zet Ara
,,,,
CrA,249.16,-22.38,4,Alp Tel
CrA,253.46,-20.38,5,Eta1CrA
CrA,255.03,-19.55,5,
CrA,256.38,-19.06,4,Zet CrA
CrA,257.62,-17.6,5,Del CrA
CrA,258.12,-16.49,4,Bet CrA
CrA,258.16,-15.02,4,Alp CrA
CrA,257.65,-14.02,4,Gam CrA
CrA,256.18,-13.99,6,Eps CrA
CrA,255.66,-14.22,6,
CrA,252.95,-14.95,5,Lam CrA
CrA,250.54,-16.18,5,
CrA,250.6,-18.81,5,The CrA
,,,,
PsA,307.73,-20.88,1,24Alp PsA
PsA,301.16,-21.21,4,17Bet PsA
PsA,305.34,-23.53,4,22Gam PsA
PsA,306.17,-23.54,4,23Del PsA
PsA,305.33,-17.15,3.7,18Eps PsA
PsA,296.09,-19.91,5,14Mu  PsA
PsA,303.64,-15.37,5,Zet PsA
PsA,299.42,-15.57,4,16Lam PsA
PsA,296.29,-15.12,4,12Eta PsA
PsA,292.65,-16.4,4,10The PsA
PsA,291.27,-18.13,4,9Iot PsA
PsA,291.38,-22.86,4,Gam Gru
PsA,280.54,-23.47,3.3,Eta Mic
PsA,283.5,-23.81,3.3,The1Mic
PsA,285.59,-24.91,3.3,Xi  Gru
PsA,284.16,-24.23,5,The2Mic
PsA,279.67,-15.24,4,Alp Mic
PsA,282.47,-14.47,4,Gam Mic
